timestep,date,Time,flow_cms,flow_ms,flow_mh,Etp_mm_day,Etp_mm_hour,avg_prec_mm,precip_m
266,4/12/2017,1:00:00 AM,1.738652742,2.00E-07,7.19E-04,0.003,0.000125,1.425000072,0.001425
267,4/12/2017,2:00:00 AM,1.605563689,1.84E-07,6.64E-04,0.003,0.000125,1.100000024,0.0011
268,4/12/2017,3:00:00 AM,1.503623137,1.73E-07,6.22E-04,0.003,0.000125,0,0
269,4/12/2017,4:00:00 AM,1.407345949,1.62E-07,5.82E-04,0.003,0.000125,0,0
270,4/12/2017,5:00:00 AM,1.313900444,1.51E-07,5.44E-04,0.003,0.000125,0,0
271,4/12/2017,6:00:00 AM,1.248771758,1.43E-07,5.17E-04,0.003,0.000125,0,0
272,4/12/2017,7:00:00 AM,1.186474754,1.36E-07,4.91E-04,0.003,0.000125,0,0
273,4/12/2017,8:00:00 AM,1.146831206,1.32E-07,4.74E-04,0.003,0.000125,0,0
274,4/12/2017,9:00:00 AM,1.127009432,1.30E-07,4.66E-04,0.003,0.000125,0,0
275,4/12/2017,10:00:00 AM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0,0
276,4/12/2017,11:00:00 AM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0,0
277,4/12/2017,12:00:00 PM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0,0
278,4/12/2017,1:00:00 PM,1.16665298,1.34E-07,4.83E-04,0.003,0.000125,0.400000036,0.0004
279,4/12/2017,2:00:00 PM,1.228949984,1.41E-07,5.08E-04,0.003,0.000125,1.024999976,0.001025
280,4/12/2017,3:00:00 PM,1.3365539,1.54E-07,5.53E-04,0.003,0.000125,0.050000001,5.00E-05
281,4/12/2017,4:00:00 PM,1.407345949,1.62E-07,5.82E-04,0.003,0.000125,0.200000018,0.0002
282,4/12/2017,5:00:00 PM,1.478137999,1.70E-07,6.11E-04,0.003,0.000125,0.075000003,7.50E-05
283,4/12/2017,6:00:00 PM,1.554593413,1.79E-07,6.43E-04,0.003,0.000125,0.025,2.50E-05
284,4/12/2017,7:00:00 PM,1.605563689,1.84E-07,6.64E-04,0.003,0.000125,0,0
285,4/12/2017,8:00:00 PM,1.580078551,1.82E-07,6.54E-04,0.003,0.000125,0,0
286,4/12/2017,9:00:00 PM,1.503623137,1.73E-07,6.22E-04,0.003,0.000125,0,0
287,4/12/2017,10:00:00 PM,1.407345949,1.62E-07,5.82E-04,0.003,0.000125,0,0
288,4/12/2017,11:00:00 PM,1.29407867,1.49E-07,5.35E-04,0.003,0.000125,0,0
289,4/13/2017,12:00:00 AM,1.228949984,1.41E-07,5.08E-04,0.003,0.000125,0,0
290,4/13/2017,1:00:00 AM,1.16665298,1.34E-07,4.83E-04,0.003,0.000125,0,0
291,4/13/2017,2:00:00 AM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0,0
292,4/13/2017,3:00:00 AM,1.047722337,1.20E-07,4.33E-04,0.003,0.000125,0,0
293,4/13/2017,4:00:00 AM,1.030732245,1.18E-07,4.26E-04,0.003,0.000125,0,0
294,4/13/2017,5:00:00 AM,0.999583743,1.15E-07,4.14E-04,0.003,0.000125,0,0
295,4/13/2017,6:00:00 AM,0.982593651,1.13E-07,4.06E-04,0.003,0.000125,0,0
296,4/13/2017,7:00:00 AM,0.954276831,1.10E-07,3.95E-04,0.003,0.000125,0,0
297,4/13/2017,8:00:00 AM,0.937286739,1.08E-07,3.88E-04,0.003,0.000125,0,0
298,4/13/2017,9:00:00 AM,0.923128329,1.06E-07,3.82E-04,0.003,0.000125,0,0
299,4/13/2017,10:00:00 AM,0.906138237,1.04E-07,3.75E-04,0.003,0.000125,0,0
300,4/13/2017,11:00:00 AM,0.891979827,1.02E-07,3.69E-04,0.003,0.000125,0,0
301,4/13/2017,12:00:00 PM,0.877821417,1.01E-07,3.63E-04,0.003,0.000125,0,0
302,4/13/2017,1:00:00 PM,0.877821417,1.01E-07,3.63E-04,0.003,0.000125,0,0
303,4/13/2017,2:00:00 PM,0.891979827,1.02E-07,3.69E-04,0.003,0.000125,0,0
304,4/13/2017,3:00:00 PM,0.982593651,1.13E-07,4.06E-04,0.003,0.000125,0,0
305,4/13/2017,4:00:00 PM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0,0
306,4/13/2017,5:00:00 PM,1.228949984,1.41E-07,5.08E-04,0.003,0.000125,0,0
307,4/13/2017,6:00:00 PM,1.29407867,1.49E-07,5.35E-04,0.003,0.000125,0,0
308,4/13/2017,7:00:00 PM,1.29407867,1.49E-07,5.35E-04,0.003,0.000125,0,0
309,4/13/2017,8:00:00 PM,1.248771758,1.43E-07,5.17E-04,0.003,0.000125,0,0
310,4/13/2017,9:00:00 PM,1.186474754,1.36E-07,4.91E-04,0.003,0.000125,0,0
311,4/13/2017,10:00:00 PM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0,0
312,4/13/2017,11:00:00 PM,1.047722337,1.20E-07,4.33E-04,0.003,0.000125,0,0
313,4/14/2017,12:00:00 AM,0.999583743,1.15E-07,4.14E-04,0.003,0.000125,0,0
314,4/14/2017,1:00:00 AM,0.968435241,1.11E-07,4.01E-04,0.003,0.000125,0,0
315,4/14/2017,2:00:00 AM,0.923128329,1.06E-07,3.82E-04,0.003,0.000125,0,0
316,4/14/2017,3:00:00 AM,0.891979827,1.02E-07,3.69E-04,0.003,0.000125,0,0
317,4/14/2017,4:00:00 AM,0.877821417,1.01E-07,3.63E-04,0.003,0.000125,0,0
318,4/14/2017,5:00:00 AM,0.849504597,9.76E-08,3.51E-04,0.003,0.000125,0,0
319,4/14/2017,6:00:00 AM,0.835346187,9.60E-08,3.46E-04,0.003,0.000125,0,0
320,4/14/2017,7:00:00 AM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
321,4/14/2017,8:00:00 AM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
322,4/14/2017,9:00:00 AM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
323,4/14/2017,10:00:00 AM,0.764554138,8.79E-08,3.16E-04,0.003,0.000125,0,0
324,4/14/2017,11:00:00 AM,0.764554138,8.79E-08,3.16E-04,0.003,0.000125,0,0
325,4/14/2017,12:00:00 PM,0.764554138,8.79E-08,3.16E-04,0.003,0.000125,0,0
326,4/14/2017,1:00:00 PM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
327,4/14/2017,2:00:00 PM,0.891979827,1.02E-07,3.69E-04,0.003,0.000125,0,0
328,4/14/2017,3:00:00 PM,1.030732245,1.18E-07,4.26E-04,0.003,0.000125,0,0
329,4/14/2017,4:00:00 PM,1.16665298,1.34E-07,4.83E-04,0.003,0.000125,0,0
330,4/14/2017,5:00:00 PM,1.271425214,1.46E-07,5.26E-04,0.003,0.000125,0,0
331,4/14/2017,6:00:00 PM,1.313900444,1.51E-07,5.44E-04,0.003,0.000125,0,0
332,4/14/2017,7:00:00 PM,1.29407867,1.49E-07,5.35E-04,0.003,0.000125,0,0
333,4/14/2017,8:00:00 PM,1.228949984,1.41E-07,5.08E-04,0.003,0.000125,0,0
334,4/14/2017,9:00:00 PM,1.146831206,1.32E-07,4.74E-04,0.003,0.000125,0,0
335,4/14/2017,10:00:00 PM,1.067544111,1.23E-07,4.42E-04,0.003,0.000125,0,0
336,4/14/2017,11:00:00 PM,1.016573835,1.17E-07,4.21E-04,0.003,0.000125,0,0
337,4/15/2017,12:00:00 AM,0.968435241,1.11E-07,4.01E-04,0.003,0.000125,0,0
338,4/15/2017,1:00:00 AM,0.937286739,1.08E-07,3.88E-04,0.003,0.000125,0,0
339,4/15/2017,2:00:00 AM,0.891979827,1.02E-07,3.69E-04,0.003,0.000125,0,0
340,4/15/2017,3:00:00 AM,0.863663007,9.92E-08,3.57E-04,0.003,0.000125,0,0
341,4/15/2017,4:00:00 AM,0.849504597,9.76E-08,3.51E-04,0.003,0.000125,0,0
342,4/15/2017,5:00:00 AM,0.821187777,9.44E-08,3.40E-04,0.003,0.000125,0,0
343,4/15/2017,6:00:00 AM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
344,4/15/2017,7:00:00 AM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
345,4/15/2017,8:00:00 AM,0.764554138,8.79E-08,3.16E-04,0.003,0.000125,0,0
346,4/15/2017,9:00:00 AM,0.750395728,8.62E-08,3.10E-04,0.003,0.000125,0,0
347,4/15/2017,10:00:00 AM,0.750395728,8.62E-08,3.10E-04,0.003,0.000125,0,0
348,4/15/2017,11:00:00 AM,0.739069,8.49E-08,3.06E-04,0.003,0.000125,0,0
349,4/15/2017,12:00:00 PM,0.750395728,8.62E-08,3.10E-04,0.003,0.000125,0,0
350,4/15/2017,1:00:00 PM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
351,4/15/2017,2:00:00 PM,0.923128329,1.06E-07,3.82E-04,0.003,0.000125,0,0
352,4/15/2017,3:00:00 PM,1.146831206,1.32E-07,4.74E-04,0.003,0.000125,0,0
353,4/15/2017,4:00:00 PM,1.381860812,1.59E-07,5.72E-04,0.003,0.000125,0,0
354,4/15/2017,5:00:00 PM,1.554593413,1.79E-07,6.43E-04,0.003,0.000125,0,0
355,4/15/2017,6:00:00 PM,1.631048827,1.87E-07,6.75E-04,0.003,0.000125,0,0
356,4/15/2017,7:00:00 PM,1.605563689,1.84E-07,6.64E-04,0.003,0.000125,0,0
357,4/15/2017,8:00:00 PM,1.554593413,1.79E-07,6.43E-04,0.003,0.000125,0,0
358,4/15/2017,9:00:00 PM,1.554593413,1.79E-07,6.43E-04,0.003,0.000125,0,0
359,4/15/2017,10:00:00 PM,1.684850785,1.94E-07,6.97E-04,0.003,0.000125,0.025,2.50E-05
360,4/15/2017,11:00:00 PM,1.82077152,2.09E-07,7.53E-04,0.003,0.000125,0.524999976,0.000525
361,4/16/2017,12:00:00 AM,1.84908834,2.12E-07,7.65E-04,0.003,0.000125,0.975000024,0.000975
362,4/16/2017,1:00:00 AM,1.87740516,2.16E-07,7.77E-04,0.003,0.000125,2.450000048,0.00245
363,4/16/2017,2:00:00 AM,1.965187302,2.26E-07,8.13E-04,0.003,0.000125,1.900000095,0.0019
364,4/16/2017,3:00:00 AM,2.30498914,2.65E-07,9.54E-04,0.003,0.000125,0.525000036,0.000525
365,4/16/2017,4:00:00 AM,2.370117826,2.72E-07,9.80E-04,0.003,0.000125,0.375,0.000375
366,4/16/2017,5:00:00 AM,2.211543635,2.54E-07,9.15E-04,0.003,0.000125,0.525000036,0.000525
367,4/16/2017,6:00:00 AM,1.965187302,2.26E-07,8.13E-04,0.003,0.000125,1.5,0.0015
368,4/16/2017,7:00:00 AM,1.766969562,2.03E-07,7.31E-04,0.003,0.000125,1.050000072,0.00105
369,4/16/2017,8:00:00 AM,1.605563689,1.84E-07,6.64E-04,0.003,0.000125,0,0
370,4/16/2017,9:00:00 AM,1.529108275,1.76E-07,6.33E-04,0.003,0.000125,0,0
371,4/16/2017,10:00:00 AM,1.478137999,1.70E-07,6.11E-04,0.003,0.000125,0,0
372,4/16/2017,11:00:00 AM,1.605563689,1.84E-07,6.64E-04,0.003,0.000125,0,0
373,4/16/2017,12:00:00 PM,1.82077152,2.09E-07,7.53E-04,0.003,0.000125,0,0
374,4/16/2017,1:00:00 PM,2.024652623,2.33E-07,8.38E-04,0.003,0.000125,0,0
375,4/16/2017,2:00:00 PM,2.211543635,2.54E-07,9.15E-04,0.003,0.000125,0,0
376,4/16/2017,3:00:00 PM,2.30498914,2.65E-07,9.54E-04,0.003,0.000125,0,0
377,4/16/2017,4:00:00 PM,2.435246512,2.80E-07,1.01E-03,0.003,0.000125,0,0
378,4/16/2017,5:00:00 PM,2.40409801,2.76E-07,9.95E-04,0.003,0.000125,0,0
379,4/16/2017,6:00:00 PM,2.338969324,2.69E-07,9.68E-04,0.003,0.000125,0,0
380,4/16/2017,7:00:00 PM,2.40409801,2.76E-07,9.95E-04,0.003,0.000125,0,0
381,4/16/2017,8:00:00 PM,2.746731531,3.16E-07,1.14E-03,0.003,0.000125,0.075000003,7.50E-05
382,4/16/2017,9:00:00 PM,2.641959297,3.04E-07,1.09E-03,0.003,0.000125,0,0
383,4/16/2017,10:00:00 PM,2.40409801,2.76E-07,9.95E-04,0.003,0.000125,2.799999952,0.0028
384,4/16/2017,11:00:00 PM,2.211543635,2.54E-07,9.15E-04,0.003,0.000125,2.575000048,0.002575
385,4/17/2017,12:00:00 AM,2.118098129,2.43E-07,8.76E-04,0.003,0.000125,0,0
386,4/17/2017,1:00:00 AM,1.996335804,2.29E-07,8.26E-04,0.003,0.000125,0,0
387,4/17/2017,2:00:00 AM,1.87740516,2.16E-07,7.77E-04,0.003,0.000125,0,0
388,4/17/2017,3:00:00 AM,1.7924547,2.06E-07,7.42E-04,0.003,0.000125,0,0
389,4/17/2017,4:00:00 AM,1.684850785,1.94E-07,6.97E-04,0.003,0.000125,0,0
390,4/17/2017,5:00:00 AM,1.605563689,1.84E-07,6.64E-04,0.003,0.000125,0.200000003,0.0002
391,4/17/2017,6:00:00 AM,1.554593413,1.79E-07,6.43E-04,0.003,0.000125,0,0
392,4/17/2017,7:00:00 AM,1.455484543,1.67E-07,6.02E-04,0.003,0.000125,0,0
393,4/17/2017,8:00:00 AM,1.407345949,1.62E-07,5.82E-04,0.003,0.000125,0,0
394,4/17/2017,9:00:00 AM,1.381860812,1.59E-07,5.72E-04,0.003,0.000125,0,0
395,4/17/2017,10:00:00 AM,1.359207356,1.56E-07,5.62E-04,0.003,0.000125,0,0
396,4/17/2017,11:00:00 AM,1.381860812,1.59E-07,5.72E-04,0.003,0.000125,0,0
397,4/17/2017,12:00:00 PM,1.455484543,1.67E-07,6.02E-04,0.003,0.000125,0,0
398,4/17/2017,1:00:00 PM,1.529108275,1.76E-07,6.33E-04,0.003,0.000125,0,0
399,4/17/2017,2:00:00 PM,1.529108275,1.76E-07,6.33E-04,0.003,0.000125,0,0
400,4/17/2017,3:00:00 PM,1.478137999,1.70E-07,6.11E-04,0.003,0.000125,0,0
401,4/17/2017,4:00:00 PM,1.429999405,1.64E-07,5.92E-04,0.003,0.000125,0,0
402,4/17/2017,5:00:00 PM,1.407345949,1.62E-07,5.82E-04,0.003,0.000125,0,0
403,4/17/2017,6:00:00 PM,1.359207356,1.56E-07,5.62E-04,0.003,0.000125,0,0
404,4/17/2017,7:00:00 PM,1.29407867,1.49E-07,5.35E-04,0.003,0.000125,0,0
405,4/17/2017,8:00:00 PM,1.228949984,1.41E-07,5.08E-04,0.003,0.000125,0,0
406,4/17/2017,9:00:00 PM,1.16665298,1.34E-07,4.83E-04,0.003,0.000125,0,0
407,4/17/2017,10:00:00 PM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0,0
408,4/17/2017,11:00:00 PM,1.067544111,1.23E-07,4.42E-04,0.003,0.000125,0,0
409,4/18/2017,12:00:00 AM,1.030732245,1.18E-07,4.26E-04,0.003,0.000125,0,0
410,4/18/2017,1:00:00 AM,0.999583743,1.15E-07,4.14E-04,0.003,0.000125,0,0
411,4/18/2017,2:00:00 AM,0.968435241,1.11E-07,4.01E-04,0.003,0.000125,0,0
412,4/18/2017,3:00:00 AM,0.954276831,1.10E-07,3.95E-04,0.003,0.000125,0,0
413,4/18/2017,4:00:00 AM,0.923128329,1.06E-07,3.82E-04,0.003,0.000125,0,0
414,4/18/2017,5:00:00 AM,0.906138237,1.04E-07,3.75E-04,0.003,0.000125,0,0
415,4/18/2017,6:00:00 AM,0.877821417,1.01E-07,3.63E-04,0.003,0.000125,0,0
416,4/18/2017,7:00:00 AM,0.863663007,9.92E-08,3.57E-04,0.003,0.000125,0,0
417,4/18/2017,8:00:00 AM,0.835346187,9.60E-08,3.46E-04,0.003,0.000125,0,0
418,4/18/2017,9:00:00 AM,0.835346187,9.60E-08,3.46E-04,0.003,0.000125,0,0
419,4/18/2017,10:00:00 AM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
420,4/18/2017,11:00:00 AM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
421,4/18/2017,12:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
422,4/18/2017,1:00:00 PM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
423,4/18/2017,2:00:00 PM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
424,4/18/2017,3:00:00 PM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
425,4/18/2017,4:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
426,4/18/2017,5:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
427,4/18/2017,6:00:00 PM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
428,4/18/2017,7:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
429,4/18/2017,8:00:00 PM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
430,4/18/2017,9:00:00 PM,0.764554138,8.79E-08,3.16E-04,0.003,0.000125,0,0
431,4/18/2017,10:00:00 PM,0.750395728,8.62E-08,3.10E-04,0.003,0.000125,0,0
432,4/18/2017,11:00:00 PM,0.739069,8.49E-08,3.06E-04,0.003,0.000125,0,0
433,4/19/2017,12:00:00 AM,0.72491059,8.33E-08,3.00E-04,0.003,0.000125,0,0
434,4/19/2017,1:00:00 AM,0.72491059,8.33E-08,3.00E-04,0.003,0.000125,0,0
435,4/19/2017,2:00:00 AM,0.71075218,8.17E-08,2.94E-04,0.003,0.000125,0,0
436,4/19/2017,3:00:00 AM,0.699425452,8.04E-08,2.89E-04,0.003,0.000125,0,0
437,4/19/2017,4:00:00 AM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
438,4/19/2017,5:00:00 AM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
439,4/19/2017,6:00:00 AM,0.673940314,7.74E-08,2.79E-04,0.003,0.000125,0,0
440,4/19/2017,7:00:00 AM,0.673940314,7.74E-08,2.79E-04,0.003,0.000125,0,0
441,4/19/2017,8:00:00 AM,0.673940314,7.74E-08,2.79E-04,0.003,0.000125,0,0
442,4/19/2017,9:00:00 AM,0.659781904,7.58E-08,2.73E-04,0.003,0.000125,0,0
443,4/19/2017,10:00:00 AM,0.648455176,7.45E-08,2.68E-04,0.003,0.000125,0,0
444,4/19/2017,11:00:00 AM,0.648455176,7.45E-08,2.68E-04,0.003,0.000125,0,0
445,4/19/2017,12:00:00 PM,0.648455176,7.45E-08,2.68E-04,0.003,0.000125,0,0
446,4/19/2017,1:00:00 PM,0.648455176,7.45E-08,2.68E-04,0.003,0.000125,0,0
447,4/19/2017,2:00:00 PM,0.648455176,7.45E-08,2.68E-04,0.003,0.000125,0,0
448,4/19/2017,3:00:00 PM,0.659781904,7.58E-08,2.73E-04,0.003,0.000125,0,0
449,4/19/2017,4:00:00 PM,0.673940314,7.74E-08,2.79E-04,0.003,0.000125,0,0
450,4/19/2017,5:00:00 PM,0.699425452,8.04E-08,2.89E-04,0.003,0.000125,0,0
451,4/19/2017,6:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
452,4/19/2017,7:00:00 PM,1.067544111,1.23E-07,4.42E-04,0.003,0.000125,0.075000003,7.50E-05
453,4/19/2017,8:00:00 PM,1.429999405,1.64E-07,5.92E-04,0.003,0.000125,0.424999982,0.000425
454,4/19/2017,9:00:00 PM,1.529108275,1.76E-07,6.33E-04,0.003,0.000125,1.375000119,0.001375
455,4/19/2017,10:00:00 PM,1.407345949,1.62E-07,5.82E-04,0.003,0.000125,3.025000095,0.003025
456,4/19/2017,11:00:00 PM,1.271425214,1.46E-07,5.26E-04,0.003,0.000125,4.675000191,0.004675
457,4/20/2017,12:00:00 AM,1.16665298,1.34E-07,4.83E-04,0.003,0.000125,3.550000191,0.00355
458,4/20/2017,1:00:00 AM,1.087365884,1.25E-07,4.50E-04,0.003,0.000125,0,0
459,4/20/2017,2:00:00 AM,1.047722337,1.20E-07,4.33E-04,0.003,0.000125,0,0
460,4/20/2017,3:00:00 AM,1.016573835,1.17E-07,4.21E-04,0.003,0.000125,0,0
461,4/20/2017,4:00:00 AM,0.982593651,1.13E-07,4.06E-04,0.003,0.000125,0,0
462,4/20/2017,5:00:00 AM,0.954276831,1.10E-07,3.95E-04,0.003,0.000125,0,0
463,4/20/2017,6:00:00 AM,0.923128329,1.06E-07,3.82E-04,0.003,0.000125,0,0
464,4/20/2017,7:00:00 AM,0.877821417,1.01E-07,3.63E-04,0.003,0.000125,0.200000003,0.0002
465,4/20/2017,8:00:00 AM,0.863663007,9.92E-08,3.57E-04,0.003,0.000125,0,0
466,4/20/2017,9:00:00 AM,0.835346187,9.60E-08,3.46E-04,0.003,0.000125,0.075000003,7.50E-05
467,4/20/2017,10:00:00 AM,0.821187777,9.44E-08,3.40E-04,0.003,0.000125,0,0
468,4/20/2017,11:00:00 AM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
469,4/20/2017,12:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
470,4/20/2017,1:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
471,4/20/2017,2:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
472,4/20/2017,3:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
473,4/20/2017,4:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
474,4/20/2017,5:00:00 PM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
475,4/20/2017,6:00:00 PM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
476,4/20/2017,7:00:00 PM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
477,4/20/2017,8:00:00 PM,0.764554138,8.79E-08,3.16E-04,0.003,0.000125,0,0
478,4/20/2017,9:00:00 PM,0.750395728,8.62E-08,3.10E-04,0.003,0.000125,0,0
479,4/20/2017,10:00:00 PM,0.739069,8.49E-08,3.06E-04,0.003,0.000125,0,0
480,4/20/2017,11:00:00 PM,0.72491059,8.33E-08,3.00E-04,0.003,0.000125,0,0
481,4/21/2017,12:00:00 AM,0.71075218,8.17E-08,2.94E-04,0.003,0.000125,0,0
482,4/21/2017,1:00:00 AM,0.699425452,8.04E-08,2.89E-04,0.003,0.000125,0,0
483,4/21/2017,2:00:00 AM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
484,4/21/2017,3:00:00 AM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
485,4/21/2017,4:00:00 AM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
486,4/21/2017,5:00:00 AM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
487,4/21/2017,6:00:00 AM,0.968435241,1.11E-07,4.01E-04,0.003,0.000125,0.275000006,0.000275
488,4/21/2017,7:00:00 AM,1.067544111,1.23E-07,4.42E-04,0.003,0.000125,0.800000012,0.0008
489,4/21/2017,8:00:00 AM,1.047722337,1.20E-07,4.33E-04,0.003,0.000125,2.025000095,0.002025
490,4/21/2017,9:00:00 AM,0.982593651,1.13E-07,4.06E-04,0.003,0.000125,2.225000143,0.002225
491,4/21/2017,10:00:00 AM,0.937286739,1.08E-07,3.88E-04,0.003,0.000125,0.774999976,0.000775
492,4/21/2017,11:00:00 AM,0.891979827,1.02E-07,3.69E-04,0.003,0.000125,0,0
493,4/21/2017,12:00:00 PM,0.863663007,9.92E-08,3.57E-04,0.003,0.000125,0,0
494,4/21/2017,1:00:00 PM,0.821187777,9.44E-08,3.40E-04,0.003,0.000125,0,0
495,4/21/2017,2:00:00 PM,0.821187777,9.44E-08,3.40E-04,0.003,0.000125,0,0
496,4/21/2017,3:00:00 PM,0.835346187,9.60E-08,3.46E-04,0.003,0.000125,0,0
497,4/21/2017,4:00:00 PM,0.863663007,9.92E-08,3.57E-04,0.003,0.000125,0,0
498,4/21/2017,5:00:00 PM,0.937286739,1.08E-07,3.88E-04,0.003,0.000125,0,0
499,4/21/2017,6:00:00 PM,1.087365884,1.25E-07,4.50E-04,0.003,0.000125,0.75,0.00075
500,4/21/2017,7:00:00 PM,1.16665298,1.34E-07,4.83E-04,0.003,0.000125,0.200000003,0.0002
501,4/21/2017,8:00:00 PM,1.107187658,1.27E-07,4.58E-04,0.003,0.000125,0.950000048,0.00095
502,4/21/2017,9:00:00 PM,1.030732245,1.18E-07,4.26E-04,0.003,0.000125,0.625,0.000625
503,4/21/2017,10:00:00 PM,0.968435241,1.11E-07,4.01E-04,0.003,0.000125,0.649999976,0.00065
504,4/21/2017,11:00:00 PM,0.906138237,1.04E-07,3.75E-04,0.003,0.000125,0,0
505,4/22/2017,12:00:00 AM,0.863663007,9.92E-08,3.57E-04,0.003,0.000125,0,0
506,4/22/2017,1:00:00 AM,0.821187777,9.44E-08,3.40E-04,0.003,0.000125,0,0
507,4/22/2017,2:00:00 AM,0.807029367,9.27E-08,3.34E-04,0.003,0.000125,0,0
508,4/22/2017,3:00:00 AM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
509,4/22/2017,4:00:00 AM,0.792870957,9.11E-08,3.28E-04,0.003,0.000125,0,0
510,4/22/2017,5:00:00 AM,0.778712547,8.95E-08,3.22E-04,0.003,0.000125,0,0
511,4/22/2017,6:00:00 AM,0.750395728,8.62E-08,3.10E-04,0.003,0.000125,0.200000003,0.0002
512,4/22/2017,7:00:00 AM,0.739069,8.49E-08,3.06E-04,0.003,0.000125,0.300000012,0.0003
513,4/22/2017,8:00:00 AM,0.72491059,8.33E-08,3.00E-04,0.003,0.000125,0,0
514,4/22/2017,9:00:00 AM,0.71075218,8.17E-08,2.94E-04,0.003,0.000125,0,0
515,4/22/2017,10:00:00 AM,0.699425452,8.04E-08,2.89E-04,0.003,0.000125,0,0
516,4/22/2017,11:00:00 AM,0.699425452,8.04E-08,2.89E-04,0.003,0.000125,0,0
517,4/22/2017,12:00:00 PM,0.71075218,8.17E-08,2.94E-04,0.003,0.000125,0,0
518,4/22/2017,1:00:00 PM,0.699425452,8.04E-08,2.89E-04,0.003,0.000125,0.075000003,7.50E-05
519,4/22/2017,2:00:00 PM,0.699425452,8.04E-08,2.89E-04,0.003,0.000125,0,0
520,4/22/2017,3:00:00 PM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
521,4/22/2017,4:00:00 PM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0.075000003,7.50E-05
522,4/22/2017,5:00:00 PM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
523,4/22/2017,6:00:00 PM,0.685267042,7.87E-08,2.83E-04,0.003,0.000125,0,0
524,4/22/2017,7:00:00 PM,0.673940314,7.74E-08,2.79E-04,0.003,0.000125,0,0
525,4/22/2017,8:00:00 PM,0.673940314,7.74E-08,2.79E-04,0.003,0.000125,0.075000003,7.50E-05
526,4/22/2017,9:00:00 PM,0.659781904,7.58E-08,2.73E-04,0.003,0.000125,0,0
527,4/22/2017,10:00:00 PM,0.648455176,7.45E-08,2.68E-04,0.003,0.000125,0,0
528,4/22/2017,11:00:00 PM,0.637128448,7.32E-08,2.64E-04,0.003,0.000125,0,0
529,4/23/2017,12:00:00 AM,0.637128448,7.32E-08,2.64E-04,0.003,0.000125,0,0
530,4/23/2017,1:00:00 AM,0.622970038,7.16E-08,2.58E-04,0.003,0.000125,0,0
531,4/23/2017,2:00:00 AM,0.622970038,7.16E-08,2.58E-04,0.003,0.000125,0,0
532,4/23/2017,3:00:00 AM,0.61164331,7.03E-08,2.53E-04,0.003,0.000125,0,0
