,date,hour,day_month,P,Qse,Qgw,model_m3hr,model_mhr,storageRatio,areaRatio,observ_mh
721,2017-05-01,00:00:00,01-May,0.0,0.0,1089.71858279786,1089.71858279786,0.0001252622084944951,0.9398608197523742,0.17168270616866907,0.00012888
722,2017-05-01,01:00:00,01-May,0.4000000059604645,597.4214898280084,1089.6217710145816,1687.04326084259,0.00019392416355452495,0.9400897928946379,0.1753966299506734,0.00012167999999999999
723,2017-05-01,02:00:00,01-May,0.07500000298023224,114.4397282166173,1089.7810384041884,1204.2207666208058,0.00013842413548144212,0.9400193216203381,0.17427256834490532,0.00011448
724,2017-05-01,03:00:00,01-May,0.0,0.0,1089.732022186483,1089.732022186483,0.00012526375334059232,0.9398801396562168,0.17199838628558525,0.00010764
725,2017-05-01,04:00:00,01-May,0.0,0.0,1089.63521000524,1089.63521000524,0.00012525262486410023,0.9397409700570692,0.17123423046597155,0.00010439999999999999
726,2017-05-01,05:00:00,01-May,0.0,0.0,1089.538400690854,1089.538400690854,0.00012524149671715087,0.9396018128225294,0.17072314400919206,0.00010116
727,2017-05-01,06:00:00,01-May,0.25,371.30149782699164,1089.4415942434096,1460.7430920704012,0.00016791115490205199,0.9396930226344509,0.1711069508485578,9.828e-05
728,2017-05-01,07:00:00,01-May,0.0,0.0,1089.5050461221479,1089.5050461221479,0.00012523766263832954,0.9395538696599988,0.17016184819946945,9.504000000000001e-05
729,2017-05-01,08:00:00,01-May,0.0,0.0,1089.408240662516,1089.408240662516,0.00012522653493448084,0.939414729049662,0.16853285592149087,9.216e-05
730,2017-05-01,09:00:00,01-May,2.9499998092651367,4325.146881616358,1089.31143806994,5414.458319686298,0.0006223873003835046,0.9420009651546764,0.19119016825262922,9.216e-05
731,2017-05-01,10:00:00,01-May,4.724999904632568,7858.897996051733,1091.109792277557,8950.00778832929,0.0010287956535811587,0.9461078587509905,0.24472469288873766,9.216e-05
732,2017-05-01,11:00:00,01-May,1.625,3459.5965069015565,1093.961491567469,4553.557998469026,0.0005234275531316771,0.9473318281204345,0.2561347095464587,0.00010116
733,2017-05-01,12:00:00,01-May,2.450000047683716,5459.197675214523,1094.8104195898452,6554.008094804368,0.0007533775613316131,0.9492169642004161,0.2721534682881105,0.00010439999999999999
734,2017-05-01,13:00:00,01-May,0.0,0.0,1096.1170658534243,1096.1170658534243,0.000125997708587094,0.9490769667304653,0.2712518661109463,0.00010439999999999999
735,2017-05-01,14:00:00,01-May,0.15000000596046448,353.9633554500661,1096.0200649683277,1449.9834204183937,0.00016667433995268624,0.949058439676731,0.27110116442252574,0.00010116
736,2017-05-01,15:00:00,01-May,0.5,1179.2222899468813,1096.0072275888763,2275.2295175357576,0.0002615356649848563,0.9493234000330049,0.2727732754899309,9.828e-05
737,2017-05-01,16:00:00,01-May,0.574999988079071,1364.4698600334177,1096.1908088567825,2460.6606688902,0.00028285081543654236,0.9496480102088647,0.2747955559743124,9.504000000000001e-05
738,2017-05-01,17:00:00,01-May,0.0,0.0,1096.4156913533454,1096.4156913533454,0.0001260320353300012,0.9495079745980884,0.27390598928056425,0.00010439999999999999
739,2017-05-01,18:00:00,01-May,0.0,0.0,1096.3186816606164,1096.3186816606164,0.00012602088414973464,0.9493679513775125,0.27303271109075267,0.00014868
