timestep,date,time,flow_cfs,flow_cms,flow_ms,Etp,avg_prec_mm,precip_m
305,5/13/2014,4:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
306,5/13/2014,5:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
307,5/13/2014,6:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
308,5/13/2014,7:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
309,5/13/2014,8:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
310,5/13/2014,9:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
311,5/13/2014,10:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
312,5/13/2014,11:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
313,5/14/2014,12:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
314,5/14/2014,1:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
315,5/14/2014,2:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
316,5/14/2014,3:00:00 AM,0.6972,0.019742487,2.58E-08,0.000125,0,0
317,5/14/2014,4:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
318,5/14/2014,5:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
319,5/14/2014,6:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
320,5/14/2014,7:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
321,5/14/2014,8:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0.800000012,0.0008
322,5/14/2014,9:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
323,5/14/2014,10:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
324,5/14/2014,11:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
325,5/14/2014,12:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
326,5/14/2014,1:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
327,5/14/2014,2:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
328,5/14/2014,3:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
329,5/14/2014,4:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
330,5/14/2014,5:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
331,5/14/2014,6:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
332,5/14/2014,7:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
333,5/14/2014,8:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
334,5/14/2014,9:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
335,5/14/2014,10:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
336,5/14/2014,11:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
337,5/15/2014,12:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
338,5/15/2014,1:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
339,5/15/2014,2:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
340,5/15/2014,3:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
341,5/15/2014,4:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
342,5/15/2014,5:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
343,5/15/2014,6:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
344,5/15/2014,7:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
345,5/15/2014,8:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
346,5/15/2014,9:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
347,5/15/2014,10:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
348,5/15/2014,11:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
349,5/15/2014,12:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
350,5/15/2014,1:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
351,5/15/2014,2:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
352,5/15/2014,3:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
353,5/15/2014,4:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
354,5/15/2014,5:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
355,5/15/2014,6:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
356,5/15/2014,7:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
357,5/15/2014,8:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
358,5/15/2014,9:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
359,5/15/2014,10:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
360,5/15/2014,11:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
361,5/16/2014,12:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
362,5/16/2014,1:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
363,5/16/2014,2:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
364,5/16/2014,3:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
365,5/16/2014,4:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
366,5/16/2014,5:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
367,5/16/2014,6:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
368,5/16/2014,7:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
369,5/16/2014,8:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
370,5/16/2014,9:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
371,5/16/2014,10:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
372,5/16/2014,11:00:00 AM,0.5293,0.014988093,1.96E-08,0.000125,0,0
373,5/16/2014,12:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
374,5/16/2014,1:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
375,5/16/2014,2:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
376,5/16/2014,3:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
377,5/16/2014,4:00:00 PM,0.9357,0.026496048,3.46E-08,0.000125,0,0
378,5/16/2014,5:00:00 PM,1.1183,0.0316667,4.13E-08,0.000125,0,0
379,5/16/2014,6:00:00 PM,1.4289,0.040461904,5.28E-08,0.000125,0,0
380,5/16/2014,7:00:00 PM,1.7227,0.048781386,6.37E-08,0.000125,0.150000006,0.00015
381,5/16/2014,8:00:00 PM,1.8495,0.052371958,6.83E-08,0.000125,0.200000003,0.0002
382,5/16/2014,9:00:00 PM,2.0497,0.058040986,7.57E-08,0.000125,0,0
383,5/16/2014,10:00:00 PM,2.1899,0.062011004,8.09E-08,0.000125,0,0
384,5/16/2014,11:00:00 PM,2.5649,0.072629811,9.48E-08,0.000125,0,0
385,5/17/2014,12:00:00 AM,2.9754,0.084253866,1.10E-07,0.000125,0,0
386,5/17/2014,1:00:00 AM,3.7087,0.10501859,1.37E-07,0.000125,0,0
387,5/17/2014,2:00:00 AM,4.3223,0.122393791,1.60E-07,0.000125,1.5,0.0015
388,5/17/2014,3:00:00 AM,4.7626,0.134861686,1.76E-07,0.000125,0,0
389,5/17/2014,4:00:00 AM,5.9758,0.169215652,2.21E-07,0.000125,0.200000003,0.0002
390,5/17/2014,5:00:00 AM,8.4227,0.238504079,3.11E-07,0.000125,0.200000003,0.0002
391,5/17/2014,6:00:00 AM,33.3416,0.944128083,1.23E-06,0.000125,4.25,0.00425
392,5/17/2014,7:00:00 AM,37.0374,1.048781386,1.37E-06,0.000125,2.599999905,0.0026
393,5/17/2014,8:00:00 AM,26.3157,0.745176938,9.72E-07,0.000125,2.349999905,0.00235
394,5/17/2014,9:00:00 AM,18.4349,0.522017743,6.81E-07,0.000125,5.349999905,0.00535
395,5/17/2014,10:00:00 AM,14.6572,0.415045293,5.42E-07,0.000125,6.300000191,0.0063
396,5/17/2014,11:00:00 AM,12.9576,0.366918026,4.79E-07,0.000125,11.10000038,0.0111
397,5/17/2014,12:00:00 PM,11.3806,0.322262401,4.21E-07,0.000125,5.600000381,0.0056
398,5/17/2014,1:00:00 PM,9.9231,0.280990636,3.67E-07,0.000125,0,0
399,5/17/2014,2:00:00 PM,8.7436,0.247590947,3.23E-07,0.000125,0,0
400,5/17/2014,3:00:00 PM,7.5023,0.212441278,2.77E-07,0.000125,0,0
401,5/17/2014,4:00:00 PM,7.2094,0.204147281,2.66E-07,0.000125,0,0
402,5/17/2014,5:00:00 PM,6.5072,0.184263211,2.40E-07,0.000125,0,0
403,5/17/2014,6:00:00 PM,5.9758,0.169215652,2.21E-07,0.000125,0,0
404,5/17/2014,7:00:00 PM,5.3488,0.151461006,1.98E-07,0.000125,0,0
405,5/17/2014,8:00:00 PM,4.9922,0.141363228,1.84E-07,0.000125,0,0
406,5/17/2014,9:00:00 PM,4.6501,0.131676044,1.72E-07,0.000125,0,0
407,5/17/2014,10:00:00 PM,4.3223,0.122393791,1.60E-07,0.000125,0,0
408,5/17/2014,11:00:00 PM,4.1116,0.116427437,1.52E-07,0.000125,0,0
409,5/18/2014,12:00:00 AM,3.8071,0.107804965,1.41E-07,0.000125,0,0
410,5/18/2014,1:00:00 AM,3.7087,0.10501859,1.37E-07,0.000125,0,0
411,5/18/2014,2:00:00 AM,3.6118,0.10227469,1.33E-07,0.000125,0,0
412,5/18/2014,3:00:00 AM,3.4225,0.096914316,1.26E-07,0.000125,0,0
413,5/18/2014,4:00:00 AM,3.1498,0.089192319,1.16E-07,0.000125,0,0
414,5/18/2014,5:00:00 AM,2.9754,0.084253866,1.10E-07,0.000125,0,0
415,5/18/2014,6:00:00 AM,2.8904,0.081846936,1.07E-07,0.000125,0,0
416,5/18/2014,7:00:00 AM,2.7248,0.077157671,1.01E-07,0.000125,0,0
417,5/18/2014,8:00:00 AM,2.6441,0.074872504,9.77E-08,0.000125,0,0
418,5/18/2014,9:00:00 AM,2.6441,0.074872504,9.77E-08,0.000125,0,0
419,5/18/2014,10:00:00 AM,2.5649,0.072629811,9.48E-08,0.000125,0,0
420,5/18/2014,11:00:00 AM,2.4107,0.068263358,8.91E-08,0.000125,0,0
421,5/18/2014,12:00:00 PM,2.3357,0.066139596,8.63E-08,0.000125,0,0
422,5/18/2014,1:00:00 PM,2.1899,0.062011004,8.09E-08,0.000125,0,0
423,5/18/2014,2:00:00 PM,2.1899,0.062011004,8.09E-08,0.000125,0,0
424,5/18/2014,3:00:00 PM,2.0497,0.058040986,7.57E-08,0.000125,0,0
425,5/18/2014,4:00:00 PM,1.9816,0.05611261,7.32E-08,0.000125,0,0
426,5/18/2014,5:00:00 PM,1.9816,0.05611261,7.32E-08,0.000125,0,0
427,5/18/2014,6:00:00 PM,1.8495,0.052371958,6.83E-08,0.000125,0,0
428,5/18/2014,7:00:00 PM,1.7854,0.05055685,6.60E-08,0.000125,0,0
429,5/18/2014,8:00:00 PM,1.7854,0.05055685,6.60E-08,0.000125,0,0
430,5/18/2014,9:00:00 PM,1.7854,0.05055685,6.60E-08,0.000125,0,0
431,5/18/2014,10:00:00 PM,1.7227,0.048781386,6.37E-08,0.000125,0,0
432,5/18/2014,11:00:00 PM,1.7227,0.048781386,6.37E-08,0.000125,0,0
433,5/19/2014,12:00:00 AM,1.6013,0.045343724,5.92E-08,0.000125,0,0
434,5/19/2014,1:00:00 AM,1.6013,0.045343724,5.92E-08,0.000125,0,0
435,5/19/2014,2:00:00 AM,1.6013,0.045343724,5.92E-08,0.000125,0,0
436,5/19/2014,3:00:00 AM,1.5425,0.043678695,5.70E-08,0.000125,0,0
437,5/19/2014,4:00:00 AM,1.5425,0.043678695,5.70E-08,0.000125,0,0
438,5/19/2014,5:00:00 AM,1.4289,0.040461904,5.28E-08,0.000125,0,0
439,5/19/2014,6:00:00 AM,1.4289,0.040461904,5.28E-08,0.000125,0,0
440,5/19/2014,7:00:00 AM,1.4289,0.040461904,5.28E-08,0.000125,0,0
441,5/19/2014,8:00:00 AM,1.3203,0.037386697,4.88E-08,0.000125,0,0
442,5/19/2014,9:00:00 AM,1.3203,0.037386697,4.88E-08,0.000125,0,0
443,5/19/2014,10:00:00 AM,1.3203,0.037386697,4.88E-08,0.000125,0,0
444,5/19/2014,11:00:00 AM,1.2679,0.035902896,4.69E-08,0.000125,0,0
445,5/19/2014,12:00:00 PM,1.2679,0.035902896,4.69E-08,0.000125,0,0
446,5/19/2014,1:00:00 PM,1.2679,0.035902896,4.69E-08,0.000125,0,0
447,5/19/2014,2:00:00 PM,1.2679,0.035902896,4.69E-08,0.000125,0,0
448,5/19/2014,3:00:00 PM,1.1669,0.033042897,4.31E-08,0.000125,0,0
449,5/19/2014,4:00:00 PM,1.1669,0.033042897,4.31E-08,0.000125,0,0
450,5/19/2014,5:00:00 PM,1.1669,0.033042897,4.31E-08,0.000125,0,0
451,5/19/2014,6:00:00 PM,1.1183,0.0316667,4.13E-08,0.000125,0,0
452,5/19/2014,7:00:00 PM,1.1183,0.0316667,4.13E-08,0.000125,0,0
453,5/19/2014,8:00:00 PM,1.1183,0.0316667,4.13E-08,0.000125,0,0
454,5/19/2014,9:00:00 PM,1.1183,0.0316667,4.13E-08,0.000125,0,0
455,5/19/2014,10:00:00 PM,1.1183,0.0316667,4.13E-08,0.000125,0.300000012,0.0003
456,5/19/2014,11:00:00 PM,1.0708,0.030321651,3.96E-08,0.000125,0.050000001,5.00E-05
457,5/20/2014,12:00:00 AM,1.0708,0.030321651,3.96E-08,0.000125,0,0
458,5/20/2014,1:00:00 AM,1.0708,0.030321651,3.96E-08,0.000125,0,0
459,5/20/2014,2:00:00 AM,1.0708,0.030321651,3.96E-08,0.000125,0,0
460,5/20/2014,3:00:00 AM,0.9796,0.027739157,3.62E-08,0.000125,0,0
461,5/20/2014,4:00:00 AM,0.9796,0.027739157,3.62E-08,0.000125,0,0
462,5/20/2014,5:00:00 AM,0.9796,0.027739157,3.62E-08,0.000125,0,0
463,5/20/2014,6:00:00 AM,0.9796,0.027739157,3.62E-08,0.000125,0,0
464,5/20/2014,7:00:00 AM,0.9796,0.027739157,3.62E-08,0.000125,0,0
465,5/20/2014,8:00:00 AM,0.9796,0.027739157,3.62E-08,0.000125,0,0
466,5/20/2014,9:00:00 AM,0.9357,0.026496048,3.46E-08,0.000125,0,0
467,5/20/2014,10:00:00 AM,0.9357,0.026496048,3.46E-08,0.000125,0,0
468,5/20/2014,11:00:00 AM,0.9357,0.026496048,3.46E-08,0.000125,0,0
469,5/20/2014,12:00:00 PM,0.8516,0.024114604,3.15E-08,0.000125,0,0
470,5/20/2014,1:00:00 PM,0.8516,0.024114604,3.15E-08,0.000125,0,0
471,5/20/2014,2:00:00 PM,0.8516,0.024114604,3.15E-08,0.000125,0,0
472,5/20/2014,3:00:00 PM,0.8516,0.024114604,3.15E-08,0.000125,0,0
473,5/20/2014,4:00:00 PM,0.8516,0.024114604,3.15E-08,0.000125,0,0
474,5/20/2014,5:00:00 PM,0.8516,0.024114604,3.15E-08,0.000125,0,0
475,5/20/2014,6:00:00 PM,0.8516,0.024114604,3.15E-08,0.000125,0,0
476,5/20/2014,7:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
477,5/20/2014,8:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
478,5/20/2014,9:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
479,5/20/2014,10:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
480,5/20/2014,11:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
481,5/21/2014,12:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
482,5/21/2014,1:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
483,5/21/2014,2:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
484,5/21/2014,3:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
485,5/21/2014,4:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
486,5/21/2014,5:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
487,5/21/2014,6:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
488,5/21/2014,7:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
489,5/21/2014,8:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
490,5/21/2014,9:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
491,5/21/2014,10:00:00 AM,0.6972,0.019742487,2.58E-08,0.000125,0,0
492,5/21/2014,11:00:00 AM,0.6972,0.019742487,2.58E-08,0.000125,0,0
493,5/21/2014,12:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
494,5/21/2014,1:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
495,5/21/2014,2:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
496,5/21/2014,3:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
497,5/21/2014,4:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
498,5/21/2014,5:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
499,5/21/2014,6:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
500,5/21/2014,7:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
501,5/21/2014,8:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
502,5/21/2014,9:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
503,5/21/2014,10:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
504,5/21/2014,11:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
505,5/22/2014,12:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
506,5/22/2014,1:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
507,5/22/2014,2:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
508,5/22/2014,3:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
509,5/22/2014,4:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
510,5/22/2014,5:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
511,5/22/2014,6:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
512,5/22/2014,7:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
513,5/22/2014,8:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
514,5/22/2014,9:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
515,5/22/2014,10:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
516,5/22/2014,11:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
517,5/22/2014,12:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
518,5/22/2014,1:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
519,5/22/2014,2:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
520,5/22/2014,3:00:00 PM,0.5293,0.014988093,1.96E-08,0.000125,0,0
521,5/22/2014,4:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
522,5/22/2014,5:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0.449999988,0.00045
523,5/22/2014,6:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0.650000036,0.00065
524,5/22/2014,7:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0.350000024,0.00035
525,5/22/2014,8:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,1.100000024,0.0011
526,5/22/2014,9:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,1.75,0.00175
527,5/22/2014,10:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,2.650000095,0.00265
528,5/22/2014,11:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,1,0.001
529,5/23/2014,12:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
530,5/23/2014,1:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
531,5/23/2014,2:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
532,5/23/2014,3:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
533,5/23/2014,4:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
534,5/23/2014,5:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
535,5/23/2014,6:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0,0
536,5/23/2014,7:00:00 AM,0.6268,0.017748983,2.32E-08,0.000125,0.300000012,0.0003
537,5/23/2014,8:00:00 AM,0.6972,0.019742487,2.58E-08,0.000125,0.400000006,0.0004
538,5/23/2014,9:00:00 AM,0.6972,0.019742487,2.58E-08,0.000125,0,0
539,5/23/2014,10:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0.649999976,0.00065
540,5/23/2014,11:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0.899999976,0.0009
541,5/23/2014,12:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0.899999976,0.0009
542,5/23/2014,1:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
543,5/23/2014,2:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
544,5/23/2014,3:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
545,5/23/2014,4:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
546,5/23/2014,5:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
547,5/23/2014,6:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
548,5/23/2014,7:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
549,5/23/2014,8:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
550,5/23/2014,9:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
551,5/23/2014,10:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
552,5/23/2014,11:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
553,5/24/2014,12:00:00 AM,0.8113,0.022973436,3.00E-08,0.000125,0,0
554,5/24/2014,1:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
555,5/24/2014,2:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
556,5/24/2014,3:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
557,5/24/2014,4:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
558,5/24/2014,5:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
559,5/24/2014,6:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
560,5/24/2014,7:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
561,5/24/2014,8:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
562,5/24/2014,9:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
563,5/24/2014,10:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
564,5/24/2014,11:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
565,5/24/2014,12:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
566,5/24/2014,1:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
567,5/24/2014,2:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
568,5/24/2014,3:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,0,0
569,5/24/2014,4:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
570,5/24/2014,5:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
571,5/24/2014,6:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,1.900000095,0.0019
572,5/24/2014,7:00:00 PM,0.8113,0.022973436,3.00E-08,0.000125,1.799999952,0.0018
573,5/24/2014,8:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
574,5/24/2014,9:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0,0
575,5/24/2014,10:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,0.150000006,0.00015
576,5/24/2014,11:00:00 PM,0.7341,0.020787377,2.71E-08,0.000125,2.450000048,0.00245
577,5/25/2014,12:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
578,5/25/2014,1:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
579,5/25/2014,2:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0.300000012,0.0003
580,5/25/2014,3:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
581,5/25/2014,4:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
582,5/25/2014,5:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
583,5/25/2014,6:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
584,5/25/2014,7:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
585,5/25/2014,8:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
586,5/25/2014,9:00:00 AM,0.7341,0.020787377,2.71E-08,0.000125,0,0
587,5/25/2014,10:00:00 AM,0.6972,0.019742487,2.58E-08,0.000125,0,0
588,5/25/2014,11:00:00 AM,0.6972,0.019742487,2.58E-08,0.000125,0,0
589,5/25/2014,12:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
590,5/25/2014,1:00:00 PM,0.6972,0.019742487,2.58E-08,0.000125,0,0
591,5/25/2014,2:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
592,5/25/2014,3:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
593,5/25/2014,4:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
594,5/25/2014,5:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
595,5/25/2014,6:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
596,5/25/2014,7:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0.349999994,0.00035
597,5/25/2014,8:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
598,5/25/2014,9:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
599,5/25/2014,10:00:00 PM,0.6268,0.017748983,2.32E-08,0.000125,0,0
600,5/25/2014,11:00:00 PM,0.5932,0.016797538,2.19E-08,0.000125,0,0
601,5/26/2014,12:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
602,5/26/2014,1:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
603,5/26/2014,2:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
604,5/26/2014,3:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
605,5/26/2014,4:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
606,5/26/2014,5:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
607,5/26/2014,6:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
608,5/26/2014,7:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
609,5/26/2014,8:00:00 AM,0.5932,0.016797538,2.19E-08,0.000125,0,0
