,date,hour,day_month,P,Qse,Qgw,streamFlow,norm_streamFlow,storageRatio,areaRatio
2563,2014-08-15,18:00:00,15-Aug,0.0,0.0,74.21505200294992,74.21505200294992,9.714012042270932e-05,0.9526832485063553,0.5429079083958367
2564,2014-08-15,19:00:00,15-Aug,0.0,0.0,74.2100075715919,74.2100075715919,9.713351776386375e-05,0.9525753221937148,0.5425863258222174
2565,2014-08-15,20:00:00,15-Aug,0.0,0.0,74.20496325452149,74.20496325452149,9.712691525460928e-05,0.9524674032171957,0.5422647651076682
2566,2014-08-15,21:00:00,15-Aug,0.0,0.0,74.19991905174128,74.19991905174128,9.712031289494931e-05,0.9523594915766318,0.5419432262516936
2567,2014-08-15,22:00:00,15-Aug,0.0,0.0,74.19487496325387,74.19487496325387,9.711371068488726e-05,0.9522515872718568,0.5416217092537978
2568,2014-08-15,23:00:00,15-Aug,0.0,0.0,74.18983098906182,74.18983098906182,9.710710862442646e-05,0.9521436903027046,0.5413002141134864
2569,2014-08-16,00:00:00,16-Aug,0.0,0.0,74.18478712916774,74.18478712916774,9.710050671357034e-05,0.9520358006690088,0.5409787408302632
2570,2014-08-16,01:00:00,16-Aug,0.0,0.0,74.17974338357422,74.17974338357422,9.709390495232228e-05,0.9519279183706034,0.5406572894036337
2571,2014-08-16,02:00:00,16-Aug,0.0,0.0,74.17469975228386,74.17469975228386,9.708730334068567e-05,0.9518200434073221,0.5403358598331023
2572,2014-08-16,03:00:00,16-Aug,0.0,0.0,74.16965623529923,74.16965623529923,9.708070187866391e-05,0.9517121757789986,0.5400144521181737
2573,2014-08-16,04:00:00,16-Aug,0.0,0.0,74.16461283262295,74.16461283262295,9.707410056626041e-05,0.9516043154854665,0.5397916375299162
2574,2014-08-16,05:00:00,16-Aug,0.0,0.0,74.15956954425756,74.15956954425756,9.706749940347849e-05,0.9514964625265598,0.539589743908655
2575,2014-08-16,06:00:00,16-Aug,0.0,0.0,74.15452637020572,74.15452637020572,9.706089839032162e-05,0.9513886169021121,0.5393878640170169
2576,2014-08-16,07:00:00,16-Aug,0.0,0.0,74.14948331046995,74.14948331046995,9.705429752679313e-05,0.9512807786119573,0.5391859978546911
2577,2014-08-16,08:00:00,16-Aug,0.0,0.0,74.14444036505289,74.14444036505289,9.704769681289645e-05,0.951172947655929,0.5389841454213663
