timestep,Precip_mm,Precip_m,hourly_discharge_cmd,hourly_discharge_cms
10/30/2007 11,0,0,0,0
10/30/2007 12,0,0,0,0
10/30/2007 13,0,0,0,0
10/30/2007 14,0,0,0,0
10/30/2007 15,0,0,0,0
10/30/2007 16,0,0,0,0
10/30/2007 17,0,0,0,0
10/30/2007 18,0,0,0,0
10/30/2007 19,0,0,0,0
10/30/2007 20,0,0,0,0
10/30/2007 21,0,0,0,0
10/30/2007 22,0,0,0,0
10/30/2007 23,0,0,0,0
10/31/2007 00,0,0,0,0
10/31/2007 01,0,0,0,0
10/31/2007 02,0,0,0,0
10/31/2007 03,0,0,0,0
10/31/2007 04,0,0,0,0
10/31/2007 05,0,0,0,0
10/31/2007 06,0,0,0,0
10/31/2007 07,0,0,0,0
10/31/2007 08,0,0,0,0
10/31/2007 09,0,0,0,0
10/31/2007 10,0,0,0,0
10/31/2007 11,0,0,0,0
10/31/2007 12,0,0,0,0
10/31/2007 13,0,0,0,0
10/31/2007 14,0,0,0,0
10/31/2007 15,0,0,0,0
10/31/2007 16,0,0,0,0
10/31/2007 17,0,0,0,0
10/31/2007 18,0,0,0,0
10/31/2007 19,0,0,0,0
10/31/2007 20,0,0,0,0
10/31/2007 21,0,0,0,0
10/31/2007 22,0,0,0,0
10/31/2007 23,0,0,0,0
11/01/2007 00,0,0,0,0
11/01/2007 01,0,0,0,0
11/01/2007 02,0,0,0,0
11/01/2007 03,0,0,0,0
11/01/2007 04,0,0,0,0
11/01/2007 05,0,0,0,0
11/01/2007 06,0,0,0,0
11/01/2007 07,0,0,0,0
11/01/2007 08,0,0,0,0
11/01/2007 09,0,0,0,0
11/01/2007 10,0,0,0,0
11/01/2007 11,0,0,0,0
11/01/2007 12,0,0,0,0
11/01/2007 13,0,0,0,0
11/01/2007 14,0,0,0,0
11/01/2007 15,0,0,0,0
11/01/2007 16,0,0,0,0
11/01/2007 17,0,0,0,0
11/01/2007 18,0,0,0,0
11/01/2007 19,0,0,0,0
11/01/2007 20,0,0,0,0
11/01/2007 21,0,0,0,0
11/01/2007 22,0,0,0,0
11/01/2007 23,0,0,0,0
11/02/2007 00,0,0,0,0
11/02/2007 01,0,0,0,0
11/02/2007 02,0,0,0,0
11/02/2007 03,0,0,0,0
11/02/2007 04,0,0,0,0
11/02/2007 05,0,0,0,0
11/02/2007 06,0,0,0,0
11/02/2007 07,0,0,0,0
11/02/2007 08,0,0,0,0
11/02/2007 09,0,0,0,0
11/02/2007 10,0,0,0,0
11/02/2007 11,0,0,0,0
11/02/2007 12,0,0,0,0
11/02/2007 13,0,0,0,0
11/02/2007 14,0,0,0,0
11/02/2007 15,0,0,0,0
11/02/2007 16,0,0,0,0
11/02/2007 17,0,0,0,0
11/02/2007 18,0,0,0,0
11/02/2007 19,0,0,0,0
11/02/2007 20,0,0,0,0
11/02/2007 21,0,0,0,0
11/02/2007 22,0,0,0,0
11/02/2007 23,0,0,0,0
11/03/2007 00,0,0,0,0
11/03/2007 01,0,0,0,0
11/03/2007 02,0,0,0,0
11/03/2007 03,0,0,0,0
11/03/2007 04,0,0,0,0
11/03/2007 05,0,0,0,0
11/03/2007 06,0,0,0,0
11/03/2007 07,0,0,0,0
11/03/2007 08,0,0,0,0
11/03/2007 09,0,0,0,0
11/03/2007 10,0,0,0,0
11/03/2007 11,0,0,0,0
11/03/2007 12,0,0,0,0
11/03/2007 13,0,0,0,0
11/03/2007 14,0,0,0,0
11/03/2007 15,0,0,0,0
11/03/2007 16,0,0,0,0
11/03/2007 17,0,0,0,0
11/03/2007 18,0,0,0,0
11/03/2007 19,0,0,0,0
11/03/2007 20,0,0,0,0
11/03/2007 21,0,0,0,0
11/03/2007 22,0,0,0,0
11/03/2007 23,0,0,0,0
11/04/2007 00,0,0,0,0
11/04/2007 01,0,0,0,0
11/04/2007 02,0,0,0,0
11/04/2007 03,0,0,0,0
11/04/2007 04,0,0,0,0
11/04/2007 05,0,0,0,0
11/04/2007 06,0,0,0,0
11/04/2007 07,0,0,0,0
11/04/2007 08,0,0,0,0
11/04/2007 09,0,0,0,0
11/04/2007 10,0,0,0,0
11/04/2007 11,0,0,0,0
11/04/2007 12,0,0,0,0
11/04/2007 13,0,0,0,0
11/04/2007 14,0,0,0,0
11/04/2007 15,0,0,0,0
11/04/2007 16,0,0,0,0
11/04/2007 17,0,0,0,0
11/04/2007 18,0,0,0,0
11/04/2007 19,0,0,0,0
11/04/2007 20,0,0,0,0
11/04/2007 21,0,0,0,0
11/04/2007 22,0,0,0,0
11/04/2007 23,0,0,0,0
11/05/2007 00,0,0,0,0
11/05/2007 01,0,0,0,0
11/05/2007 02,0,0,0,0
11/05/2007 03,0,0,0,0
11/05/2007 04,0,0,0,0
11/05/2007 05,0,0,0,0
11/05/2007 06,0,0,0,0
11/05/2007 07,0,0,0,0
11/05/2007 08,0,0,0,0
11/05/2007 09,0,0,0,0
11/05/2007 10,0,0,0,0
11/05/2007 11,0,0,0,0
11/05/2007 12,0,0,0,0
11/05/2007 13,0,0,0,0
11/05/2007 14,0,0,0,0
11/05/2007 15,0,0,0,0
11/05/2007 16,0,0,0,0
11/05/2007 17,0,0,0,0
11/05/2007 18,0,0,0,0
11/05/2007 19,0,0,0,0
11/05/2007 20,1.7,0.0017,0,0
11/05/2007 21,0.7,0.0007,0,0
11/05/2007 22,0.2,0.0002,0,0
11/05/2007 23,0.7,0.0007,0,0
11/06/2007 00,0,0,0,0
11/06/2007 01,0,0,0,0
11/06/2007 02,1.7,0.0017,0,0
11/06/2007 03,0.4,0.0004,0,0
11/06/2007 04,0,0,0,0
11/06/2007 05,0.1,0.0001,0,0
11/06/2007 06,0,0,0,0
11/06/2007 07,0,0,0,0
11/06/2007 08,0,0,0,0
11/06/2007 09,0,0,0,0
11/06/2007 10,0,0,0,0
11/06/2007 11,0,0,0,0
11/06/2007 12,0,0,0,0
11/06/2007 13,0,0,0,0
11/06/2007 14,0,0,0,0
11/06/2007 15,0,0,0,0
11/06/2007 16,0,0,0,0
11/06/2007 17,0,0,0,0
11/06/2007 18,0,0,0,0
11/06/2007 19,0,0,0,0
11/06/2007 20,0,0,0,0
11/06/2007 21,0,0,0,0
11/06/2007 22,0,0,0,0
11/06/2007 23,0,0,0,0
11/07/2007 00,0,0,0,0
11/07/2007 01,0,0,0,0
11/07/2007 02,0,0,0,0
11/07/2007 03,0,0,0,0
11/07/2007 04,0,0,0,0
11/07/2007 05,0,0,0,0
11/07/2007 06,0,0,0,0
11/07/2007 07,0,0,0,0
11/07/2007 08,0,0,0,0
11/07/2007 09,0,0,0,0
11/07/2007 10,0,0,0,0
11/07/2007 11,0,0,0,0
11/07/2007 12,0,0,0,0
11/07/2007 13,0,0,0,0
11/07/2007 14,0,0,0,0
11/07/2007 15,0,0,0,0
11/07/2007 16,0,0,0,0
11/07/2007 17,0,0,0,0
11/07/2007 18,0.3,0.0003,0,0
11/07/2007 19,0,0,0,0
11/07/2007 20,0,0,0,0
11/07/2007 21,0,0,0,0
11/07/2007 22,0,0,0,0
11/07/2007 23,0,0,0,0
11/08/2007 00,0,0,0,0
11/08/2007 01,0,0,0,0
11/08/2007 02,0,0,0,0
11/08/2007 03,0,0,0,0
11/08/2007 04,0,0,0,0
11/08/2007 05,0,0,0,0
11/08/2007 06,0,0,0,0
11/08/2007 07,0,0,0,0
11/08/2007 08,0,0,0,0
11/08/2007 09,0,0,0,0
11/08/2007 10,0,0,0,0
11/08/2007 11,0,0,0,0
11/08/2007 12,0,0,0,0
11/08/2007 13,0,0,0,0
11/08/2007 14,0,0,0,0
11/08/2007 15,0,0,0,0
11/08/2007 16,0,0,0,0
11/08/2007 17,0,0,0,0
11/08/2007 18,0,0,0,0
11/08/2007 19,0,0,0,0
11/08/2007 20,0,0,0,0
11/08/2007 21,0,0,0,0
11/08/2007 22,0,0,0,0
11/08/2007 23,0,0,0,0
11/09/2007 00,0,0,0,0
11/09/2007 01,0,0,0,0
11/09/2007 02,0,0,0,0
11/09/2007 03,0,0,0,0
11/09/2007 04,0,0,0,0
11/09/2007 05,0,0,0,0
11/09/2007 06,0,0,0,0
11/09/2007 07,0,0,0,0
11/09/2007 08,0,0,0,0
11/09/2007 09,0,0,0,0
11/09/2007 10,0.3,0.0003,0,0
11/09/2007 11,0.4,0.0004,0,0
11/09/2007 12,0.4,0.0004,0,0
11/09/2007 13,0.5,0.0005,0,0
11/09/2007 14,0.6,0.0006,0,0
11/09/2007 15,0.5,0.0005,0,0
11/09/2007 16,0.3,0.0003,0,0
11/09/2007 17,0.1,0.0001,0,0
11/09/2007 18,0,0,0,0
11/09/2007 19,0.7,0.0007,0,0
11/09/2007 20,0,0,0,0
11/09/2007 21,0,0,0,0
11/09/2007 22,0.2,0.0002,0,0
11/09/2007 23,0.3,0.0003,0,0
11/10/2007 00,0.1,0.0001,0,0
11/10/2007 01,0,0,0,0
11/10/2007 02,0.1,0.0001,0,0
11/10/2007 03,0,0,0,0
11/10/2007 04,0.1,0.0001,0,0
11/10/2007 05,0.1,0.0001,0,0
11/10/2007 06,0,0,0,0
11/10/2007 07,0,0,0,0
11/10/2007 08,0,0,0,0
11/10/2007 09,0,0,0,0
11/10/2007 10,0,0,0,0
11/10/2007 11,0,0,0,0
11/10/2007 12,0,0,0,0
11/10/2007 13,0,0,0,0
11/10/2007 14,0,0,0,0
11/10/2007 15,0,0,0,0
11/10/2007 16,0,0,0,0
11/10/2007 17,0,0,0,0
11/10/2007 18,0,0,0,0
11/10/2007 19,0,0,0,0
11/10/2007 20,0,0,0,0
11/10/2007 21,0,0,0,0
11/10/2007 22,0,0,0,0
11/10/2007 23,0,0,0,0
11/11/2007 00,0,0,0,0
11/11/2007 01,0,0,0,0
11/11/2007 02,0,0,0,0
11/11/2007 03,0,0,0,0
11/11/2007 04,0,0,0,0
11/11/2007 05,0,0,0,0
11/11/2007 06,0,0,0,0
11/11/2007 07,0,0,0,0
11/11/2007 08,0,0,0,0
11/11/2007 09,0,0,0,0
11/11/2007 10,0,0,0,0
11/11/2007 11,0,0,0,0
11/11/2007 12,0,0,0,0
11/11/2007 13,0,0,0,0
11/11/2007 14,0,0,0,0
11/11/2007 15,0,0,0,0
11/11/2007 16,0,0,0,0
11/11/2007 17,0,0,0,0
11/11/2007 18,0,0,0,0
11/11/2007 19,0,0,0,0
11/11/2007 20,0,0,0,0
11/11/2007 21,0,0,0,0
11/11/2007 22,0,0,0,0
11/11/2007 23,0.3,0.0003,0,0
11/12/2007 00,0.5,0.0005,0,0
11/12/2007 01,0,0,0,0
11/12/2007 02,0,0,0,0
11/12/2007 03,0.5,0.0005,0,0
11/12/2007 04,0,0,0,0
11/12/2007 05,0.1,0.0001,0,0
11/12/2007 06,0,0,0,0
11/12/2007 07,0,0,0,0
11/12/2007 08,0,0,0,0
11/12/2007 09,0,0,0,0
11/12/2007 10,0,0,0,0
11/12/2007 11,0,0,0,0
11/12/2007 12,0,0,0,0
11/12/2007 13,0,0,0,0
11/12/2007 14,0,0,0,0
11/12/2007 15,0,0,0,0
11/12/2007 16,0,0,0,0
11/12/2007 17,1.2,0.0012,0,0
11/12/2007 18,0,0,0,0
11/12/2007 19,1.6,0.0016,0,0
11/12/2007 20,0.4,0.0004,0,0
11/12/2007 21,0,0,0,0
11/12/2007 22,0,0,0,0
11/12/2007 23,0.4,0.0004,0,0
11/13/2007 00,1.1,0.0011,0,0
11/13/2007 01,0,0,0,0
11/13/2007 02,0.8,0.0008,0,0
11/13/2007 03,0,0,0,0
11/13/2007 04,0,0,0,0
11/13/2007 05,0,0,0,0
11/13/2007 06,3.3,0.0033,0,0
11/13/2007 07,0.5,0.0005,0,0
11/13/2007 08,0.6,0.0006,0,0
11/13/2007 09,0.3,0.0003,0,0
11/13/2007 10,0,0,0,0
11/13/2007 11,0,0,0,0
11/13/2007 12,0,0,0,0
11/13/2007 13,0,0,0,0
11/13/2007 14,0,0,0,0
11/13/2007 15,0,0,0,0
11/13/2007 16,0,0,0,0
11/13/2007 17,0,0,0,0
11/13/2007 18,0,0,0,0
11/13/2007 19,0,0,0,0
11/13/2007 20,0,0,0,0
11/13/2007 21,0,0,0,0
11/13/2007 22,0,0,0,0
11/13/2007 23,0,0,0,0
11/14/2007 00,0,0,0,0
11/14/2007 01,0,0,0,0
11/14/2007 02,0,0,0,0
11/14/2007 03,0,0,0,0
11/14/2007 04,0,0,0,0
11/14/2007 05,0,0,0,0
11/14/2007 06,0,0,0,0
11/14/2007 07,0,0,0,0
11/14/2007 08,0,0,0,0
11/14/2007 09,0,0,0,0
11/14/2007 10,0,0,0,0
11/14/2007 11,0,0,0,0
11/14/2007 12,0,0,0,0
11/14/2007 13,0,0,0,0
11/14/2007 14,0,0,0,0
11/14/2007 15,0,0,0,0
11/14/2007 16,0,0,0,0
11/14/2007 17,0,0,0,0
11/14/2007 18,0,0,0,0
11/14/2007 19,0,0,0,0
11/14/2007 20,0,0,0,0
11/14/2007 21,0.1,0.0001,0,0
11/14/2007 22,0.2,0.0002,0,0
11/14/2007 23,0.6,0.0006,0,0
11/15/2007 00,1.9,0.0019,0,0
11/15/2007 01,0.9,0.0009,0,0
11/15/2007 02,3,0.003,0,0
11/15/2007 03,0.3,0.0003,0,0
11/15/2007 04,0.2,0.0002,0,0
11/15/2007 05,2.4,0.0024,0,0
11/15/2007 06,1.1,0.0011,0,0
11/15/2007 07,2,0.002,0,0
11/15/2007 08,3,0.003,0.07,8.10E-07
11/15/2007 09,0.7,0.0007,0.54,0.00000625
11/15/2007 10,0.8,0.0008,1.52,1.76E-05
11/15/2007 11,0.7,0.0007,2.5,2.89E-05
11/15/2007 12,0,0,3.48,4.03E-05
11/15/2007 13,0,0,4.46,5.16E-05
11/15/2007 14,0,0,5.01,5.80E-05
11/15/2007 15,0,0,5.01,5.80E-05
11/15/2007 16,0,0,4.4,5.09E-05
11/15/2007 17,0,0,3.73,4.32E-05
11/15/2007 18,0,0,2.79,3.23E-05
11/15/2007 19,0,0,1.85,2.14E-05
11/15/2007 20,0,0,1.22,1.41E-05
11/15/2007 21,0,0,0.89,1.03E-05
11/15/2007 22,0,0,0.56,6.48E-06
11/15/2007 23,0,0,0.21,2.43E-06
11/16/2007 00,0,0,0.17,1.97E-06
11/16/2007 01,0,0,0.13,1.50E-06
11/16/2007 02,0,0,0.09,1.04E-06
11/16/2007 03,0,0,0.06,6.94E-07
11/16/2007 04,0,0,0.02,2.31E-07
11/16/2007 05,0,0,0,0
11/16/2007 06,0,0,0,0
11/16/2007 07,0,0,0,0
11/16/2007 08,0.2,0.0002,0,0
11/16/2007 09,0.4,0.0004,0,0
11/16/2007 10,0,0,0,0
11/16/2007 11,0,0,0,0
11/16/2007 12,0,0,0,0
11/16/2007 13,0,0,0,0
11/16/2007 14,0,0,0,0
11/16/2007 15,0,0,0,0
11/16/2007 16,0,0,0,0
11/16/2007 17,0,0,0,0
11/16/2007 18,0,0,0,0
11/16/2007 19,0,0,0,0
11/16/2007 20,0,0,0,0
11/16/2007 21,0,0,0,0
11/16/2007 22,0,0,0,0
11/16/2007 23,0,0,0,0
11/17/2007 00,0,0,0,0
11/17/2007 01,0,0,0,0
11/17/2007 02,0,0,0,0
11/17/2007 03,0,0,0,0
11/17/2007 04,0,0,0,0
11/17/2007 05,0,0,0,0
11/17/2007 06,0,0,0,0
11/17/2007 07,0,0,0,0
11/17/2007 08,0,0,0,0
11/17/2007 09,0,0,0,0
11/17/2007 10,0,0,0,0
11/17/2007 11,0,0,0,0
11/17/2007 12,0,0,0,0
11/17/2007 13,0,0,0,0
11/17/2007 14,0,0,0,0
11/17/2007 15,0,0,0,0
11/17/2007 16,0,0,0,0
11/17/2007 17,0,0,0,0
11/17/2007 18,0,0,0,0
11/17/2007 19,0,0,0,0
11/17/2007 20,0,0,0,0
11/17/2007 21,0,0,0,0
11/17/2007 22,0.1,0.0001,0,0
11/17/2007 23,0.6,0.0006,0,0
11/18/2007 00,0.6,0.0006,0,0
11/18/2007 01,0,0,0,0
11/18/2007 02,0.3,0.0003,0,0
11/18/2007 03,0.2,0.0002,0,0
11/18/2007 04,0.2,0.0002,0,0
11/18/2007 05,0,0,0,0
11/18/2007 06,0.1,0.0001,0,0
11/18/2007 07,0.1,0.0001,0,0
11/18/2007 08,0.5,0.0005,0,0
11/18/2007 09,0.6,0.0006,0,0
11/18/2007 10,0.6,0.0006,0,0
11/18/2007 11,0.5,0.0005,0,0
11/18/2007 12,0.7,0.0007,0,0
11/18/2007 13,1.1,0.0011,0,0
11/18/2007 14,0.7,0.0007,0,0
11/18/2007 15,0.4,0.0004,0,0
11/18/2007 16,0.1,0.0001,0,0
11/18/2007 17,0,0,0,0
11/18/2007 18,0,0,0,0
11/18/2007 19,0.5,0.0005,0,0
11/18/2007 20,0,0,0,0
11/18/2007 21,0,0,0,0
11/18/2007 22,0,0,0,0
11/18/2007 23,0,0,0,0
11/19/2007 00,0,0,0,0
11/19/2007 01,0,0,0,0
11/19/2007 02,0,0,0,0
11/19/2007 03,0,0,0,0
11/19/2007 04,0,0,0,0
11/19/2007 05,0,0,0,0
11/19/2007 06,0,0,0,0
11/19/2007 07,0,0,0,0
11/19/2007 08,0,0,0,0
11/19/2007 09,0,0,0,0
11/19/2007 10,0,0,0,0
11/19/2007 11,0,0,0,0
11/19/2007 12,0,0,0,0
11/19/2007 13,0,0,0,0
11/19/2007 14,0,0,0,0
11/19/2007 15,0,0,0,0
11/19/2007 16,0,0,0,0
11/19/2007 17,0,0,0,0
11/19/2007 18,0,0,0,0
11/19/2007 19,0,0,0.01,1.16E-07
11/19/2007 20,0,0,0.04,4.63E-07
11/19/2007 21,0,0,0.08,9.26E-07
11/19/2007 22,0,0,0.12,1.39E-06
11/19/2007 23,0,0,0.16,1.85E-06
11/20/2007 00,0,0,0.47,5.44E-06
11/20/2007 01,0.7,0.0007,1.45,1.68E-05
11/20/2007 02,0,0,3.2,3.70E-05
11/20/2007 03,0.8,0.0008,4.96,5.74E-05
11/20/2007 04,0.5,0.0005,6.71,7.77E-05
11/20/2007 05,0.4,0.0004,8.47,9.80E-05
11/20/2007 06,0,0,11.1,0.000128472
11/20/2007 07,0.4,0.0004,12.68,0.000146759
11/20/2007 08,0.1,0.0001,12.81,0.000148264
11/20/2007 09,0.8,0.0008,12.81,0.000148264
11/20/2007 10,0.2,0.0002,12.81,0.000148264
11/20/2007 11,0.2,0.0002,12.81,0.000148264
11/20/2007 12,0.1,0.0001,11.94,0.000138194
11/20/2007 13,0,0,10.92,0.000126389
11/20/2007 14,0,0,10.11,0.000117014
11/20/2007 15,0,0,9.29,0.000107523
11/20/2007 16,0,0,8.48,9.81E-05
11/20/2007 17,0,0,7.66,8.87E-05
11/20/2007 18,0,0,6.85,7.93E-05
11/20/2007 19,0,0,6.03,6.98E-05
11/20/2007 20,0,0,6.03,6.98E-05
11/20/2007 21,0,0,6.03,6.98E-05
11/20/2007 22,0,0,6.03,6.98E-05
11/20/2007 23,0,0,6.03,6.98E-05
11/21/2007 00,0,0,6.03,6.98E-05
11/21/2007 01,0,0,6.03,6.98E-05
11/21/2007 02,0,0,6.03,6.98E-05
11/21/2007 03,0,0,6.03,6.98E-05
11/21/2007 04,0,0,6.03,6.98E-05
11/21/2007 05,0,0,6.03,6.98E-05
11/21/2007 06,0,0,6.03,6.98E-05
11/21/2007 07,0,0,6.03,6.98E-05
11/21/2007 08,0,0,6.03,6.98E-05
11/21/2007 09,0,0,6.03,6.98E-05
11/21/2007 10,0,0,6.03,6.98E-05
11/21/2007 11,0,0,6.17,7.14E-05
11/21/2007 12,0,0,6.99,8.09E-05
11/21/2007 13,0,0,7.8,9.03E-05
11/21/2007 14,0,0,8.62,9.98E-05
11/21/2007 15,0,0,9.43,0.000109144
11/21/2007 16,0,0,10.25,0.000118634
11/21/2007 17,0,0,11.06,0.000128009
11/21/2007 18,0,0,11.06,0.000128009
11/21/2007 19,0,0,11.06,0.000128009
11/21/2007 20,0,0,11.06,0.000128009
11/21/2007 21,0,0,11.06,0.000128009
11/21/2007 22,0,0,11.06,0.000128009
11/21/2007 23,0,0,11.06,0.000128009
11/22/2007 00,0,0,11.94,0.000138194
11/22/2007 01,0,0,13.25,0.000153356
11/22/2007 02,0,0,14.57,0.000168634
11/22/2007 03,0,0,15.88,0.000183796
11/22/2007 04,0,0,17.2,0.000199074
11/22/2007 05,0,0,18.51,0.000214236
11/22/2007 06,0,0,19.17,0.000221875
11/22/2007 07,0,0,19.17,0.000221875
11/22/2007 08,0,0,19.17,0.000221875
11/22/2007 09,0,0,19.17,0.000221875
11/22/2007 10,0,0,19.17,0.000221875
11/22/2007 11,0,0,18.07,0.000209144
11/22/2007 12,0,0,16.76,0.000193981
11/22/2007 13,0.4,0.0004,15.44,0.000178704
11/22/2007 14,0,0,14.13,0.000163542
11/22/2007 15,0,0,12.81,0.000148264
11/22/2007 16,0,0,11.5,0.000133102
11/22/2007 17,0,0,11.06,0.000128009
11/22/2007 18,0,0,11.06,0.000128009
11/22/2007 19,0,0,11.06,0.000128009
11/22/2007 20,0,0,11.06,0.000128009
11/22/2007 21,0,0,11.06,0.000128009
11/22/2007 22,0,0,11.06,0.000128009
11/22/2007 23,0,0,10.25,0.000118634
11/23/2007 00,0,0,9.43,0.000109144
11/23/2007 01,0,0,8.62,9.98E-05
11/23/2007 02,0,0,7.8,9.03E-05
11/23/2007 03,0,0,6.99,8.09E-05
11/23/2007 04,0,0,6.17,7.14E-05
11/23/2007 05,0,0,6.03,6.98E-05
11/23/2007 06,0,0,6.03,6.98E-05
11/23/2007 07,0,0,6.03,6.98E-05
11/23/2007 08,0,0,6.03,6.98E-05
11/23/2007 09,0,0,6.03,6.98E-05
11/23/2007 10,0,0,6.03,6.98E-05
11/23/2007 11,0,0,6.03,6.98E-05
11/23/2007 12,0,0,6.03,6.98E-05
11/23/2007 13,0,0,6.03,6.98E-05
11/23/2007 14,0,0,6.03,6.98E-05
11/23/2007 15,0,0,6.03,6.98E-05
11/23/2007 16,0,0,6.03,6.98E-05
11/23/2007 17,0,0,6.03,6.98E-05
11/23/2007 18,0,0,6.03,6.98E-05
11/23/2007 19,0,0,6.03,6.98E-05
11/23/2007 20,0,0,6.03,6.98E-05
11/23/2007 21,0,0,5.63,6.52E-05
11/23/2007 22,0,0,5.01,5.80E-05
11/23/2007 23,0,0,4.4,5.09E-05
11/24/2007 00,0,0,3.79,4.39E-05
11/24/2007 01,0,0,3.17,3.67E-05
11/24/2007 02,0,0,2.56,2.96E-05
11/24/2007 03,0,0,2.25,2.60E-05
11/24/2007 04,0,0,2.25,2.60E-05
11/24/2007 05,0,0,2.25,2.60E-05
11/24/2007 06,0,0,2.25,2.60E-05
11/24/2007 07,0,0,2.25,2.60E-05
11/24/2007 08,0,0,2.25,2.60E-05
11/24/2007 09,0,0,2.25,2.60E-05
11/24/2007 10,0,0,2.25,2.60E-05
11/24/2007 11,0.1,0.0001,2.25,2.60E-05
11/24/2007 12,0,0,2.25,2.60E-05
11/24/2007 13,0,0,2.25,2.60E-05
11/24/2007 14,0,0,2.25,2.60E-05
11/24/2007 15,0,0,2.25,2.60E-05
11/24/2007 16,0,0,2.25,2.60E-05
11/24/2007 17,0,0,2.25,2.60E-05
11/24/2007 18,0,0,2.25,2.60E-05
11/24/2007 19,0,0,2.25,2.60E-05
11/24/2007 20,0,0,2.25,2.60E-05
11/24/2007 21,0,0,2.25,2.60E-05
11/24/2007 22,0,0,2.25,2.60E-05
11/24/2007 23,0,0,2.25,2.60E-05
11/25/2007 00,0,0,2.25,2.60E-05
11/25/2007 01,0,0,2.25,2.60E-05
11/25/2007 02,0,0,2.25,2.60E-05
11/25/2007 03,0,0,2.25,2.60E-05
11/25/2007 04,0,0,2.25,2.60E-05
11/25/2007 05,0,0,2.25,2.60E-05
11/25/2007 06,0,0,2.25,2.60E-05
11/25/2007 07,0,0,2.14,2.48E-05
11/25/2007 08,0,0,1.82,2.11E-05
11/25/2007 09,0,0,1.49,1.72E-05
11/25/2007 10,0,0,1.16,1.34E-05
11/25/2007 11,0,0,0.83,9.61E-06
11/25/2007 12,0,0,0.51,5.90E-06
11/25/2007 13,0,0,0.23,2.66E-06
11/25/2007 14,0,0,0.23,2.66E-06
11/25/2007 15,0,0,0.23,2.66E-06
11/25/2007 16,0,0,0.23,2.66E-06
11/25/2007 17,0,0,0.23,2.66E-06
11/25/2007 18,0,0,0.23,2.66E-06
11/25/2007 19,0,0,0.23,2.66E-06
11/25/2007 20,0,0,0.23,2.66E-06
11/25/2007 21,0,0,0.29,3.36E-06
11/25/2007 22,0,0,1.3,1.50E-05
11/25/2007 23,0,0,9.84,0.000113889
11/26/2007 00,1,0.001,25.64,0.000296759
11/26/2007 01,1.7,0.0017,35.5,0.00041088
11/26/2007 02,4.7,0.0047,43.05,0.000498264
11/26/2007 03,5.8,0.0058,50.13,0.000580208
11/26/2007 04,0.7,0.0007,56.45,0.000653356
11/26/2007 05,0.1,0.0001,56.9,0.000658565
11/26/2007 06,0.1,0.0001,50.49,0.000584375
11/26/2007 07,0.2,0.0002,51.05,0.000590856
11/26/2007 08,0.6,0.0006,58.19,0.000673495
11/26/2007 09,1.5,0.0015,68.22,0.000789583
11/26/2007 10,1,0.001,82.68,0.000956944
11/26/2007 11,2.1,0.0021,101.57,0.001175579
11/26/2007 12,0.9,0.0009,118.6,0.001372685
11/26/2007 13,1.2,0.0012,134.16,0.001552778
11/26/2007 14,0.9,0.0009,153.87,0.001780903
11/26/2007 15,0.9,0.0009,177.85,0.002058449
11/26/2007 16,0.7,0.0007,212.63,0.002460995
11/26/2007 17,1.7,0.0017,241.51,0.002795255
11/26/2007 18,1.9,0.0019,270.38,0.003129398
11/26/2007 19,1.8,0.0018,299.26,0.003463657
11/26/2007 20,1.3,0.0013,321.96,0.003726389
11/26/2007 21,0.4,0.0004,379.64,0.004393981
11/26/2007 22,0,0,440.42,0.005097454
11/26/2007 23,0.3,0.0003,489.6,0.005666667
11/27/2007 00,2.6,0.0026,856.37,0.00991169
11/27/2007 01,0,0,641.73,0.007427431
11/27/2007 02,0,0,641.73,0.007427431
11/27/2007 03,0,0,641.73,0.007427431
11/27/2007 04,0,0,641.73,0.007427431
11/27/2007 05,0,0,641.73,0.007427431
11/27/2007 06,0,0,641.73,0.007427431
11/27/2007 07,0,0,641.73,0.007427431
11/27/2007 08,0,0,641.73,0.007427431
11/27/2007 09,0.1,0.0001,641.73,0.007427431
11/27/2007 10,0,0,641.73,0.007427431
11/27/2007 11,0,0,641.73,0.007427431
11/27/2007 12,0,0,641.73,0.007427431
11/27/2007 13,0,0,641.73,0.007427431
11/27/2007 14,0,0,531.26,0.006148843
11/27/2007 15,0,0,503.64,0.005829167
11/27/2007 16,0,0,465.24,0.005384722
11/27/2007 17,0,0,439.07,0.005081829
11/27/2007 18,0,0,417.52,0.004832407
11/27/2007 19,0,0,395.96,0.00458287
11/27/2007 20,0,0,374.4,0.004333333
11/27/2007 21,0,0,352.84,0.004083796
11/27/2007 22,0,0,324.71,0.003758218
11/27/2007 23,0,0,308.2,0.00356713
11/28/2007 00,0,0,291.69,0.003376042
11/28/2007 01,0,0,275.18,0.003184954
11/28/2007 02,0,0,258.67,0.002993866
11/28/2007 03,0,0,242.15,0.002802662
11/28/2007 04,0,0,234.59,0.002715162
11/28/2007 05,0,0,222.22,0.002571991
11/28/2007 06,0,0,209.86,0.002428935
11/28/2007 07,0,0,197.49,0.002285764
11/28/2007 08,0,0,185.12,0.002142593
11/28/2007 09,0,0,172.75,0.001999421
11/28/2007 10,0,0,160.39,0.001856366
11/28/2007 11,0,0,160.39,0.001856366
11/28/2007 12,0,0,160.39,0.001856366
11/28/2007 13,0,0,160.39,0.001856366
11/28/2007 14,0,0,160.39,0.001856366
